fid,tipo,cd_geocodd,nm_municip,cd_geocodb,area_ha,area_km2,densid_pop,nm_subdist,nm_meso,nm_micro,cd_geocodi,cd_geocods,id,SHAPE__Length,nm_bairro,SHAPE__Area,nm_distrit,cd_geocodm
121,URBANO,292740805,SALVADOR, ,2.71873402,2.71873807,238.34587351,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060121,29274080506,51429,828.878881022037, ,27187.33969714,SALVADOR,2927408
122,URBANO,292740805,SALVADOR, ,4.55064692,4.55065369,233.37306488,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060122,29274080506,51430,1325.17926242703, ,45506.46589619,SALVADOR,2927408
123,URBANO,292740805,SALVADOR, ,22.8648289,22.86486298,56.41844438,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060123,29274080506,51431,3269.6352016205, ,228648.299203955,SALVADOR,2927408
124,URBANO,292740805,SALVADOR, ,3.05219235,3.05219689,190.02705945,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060124,29274080506,51432,816.147845383422, ,30521.93188569,SALVADOR,2927408
125,URBANO,292740805,SALVADOR, ,7.1887612,7.1887719,90.97520531,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060125,29274080506,51433,1262.0448567876, ,71887.605223865,SALVADOR,2927408
126,URBANO,292740805,SALVADOR, ,1.65490272,1.65490519,283.39992166,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060126,29274080506,51434,532.449815618579, ,16549.031071455,SALVADOR,2927408
127,URBANO,292740805,SALVADOR, ,1.58860205,1.58860442,215.91278241,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060127,29274080506,51435,580.695278455202, ,15886.0214163,SALVADOR,2927408
128,URBANO,292740805,SALVADOR, ,13.40931656,13.40933654,32.36550881,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060128,29274080506,51436,2044.98881381236, ,134093.169259645,SALVADOR,2927408
129,URBANO,292740805,SALVADOR, ,12.63681139,12.63683021,74.14834133,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060129,29274080506,51437,5308.44645783009, ,126368.098116685,SALVADOR,2927408
130,URBANO,292740805,SALVADOR, ,10.06491907,10.06493407,84.45162125,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060130,29274080506,51438,1467.81284114839, ,100649.179746525,SALVADOR,2927408
131,URBANO,292740805,SALVADOR, ,13.95536035,13.95538114,13.47150595,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060131,29274080506,51439,2142.47283155275, ,139553.601077655,SALVADOR,2927408
132,URBANO,292740805,SALVADOR, ,1.85430278,1.85430555,279.88914821,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060132,29274080506,51440,679.553393381286, ,18543.037906575,SALVADOR,2927408
133,URBANO,292740805,SALVADOR, ,2.07390469,2.07390778,320.16852801,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060133,29274080506,51441,583.174096071463, ,20739.046992455,SALVADOR,2927408
134,URBANO,292740805,SALVADOR, ,2.01335048,2.01335348,309.43399011,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060134,29274080506,51442,764.146088622022, ,20133.50490422,SALVADOR,2927408
135,URBANO,292740805,SALVADOR, ,5.58164816,5.58165649,161.95908905,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060135,29274080506,51443,1645.98502845324, ,55816.480903045,SALVADOR,2927408
136,URBANO,292740805,SALVADOR, ,3.68955075,3.68955625,246.91316196,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060136,29274080506,51444,1047.40027787803, ,36895.500517985,SALVADOR,2927408
137,URBANO,292740805,SALVADOR, ,10.34383366,10.34384909,44.95425212,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060137,29274080506,51445,1616.04838517495, ,103438.342544935,SALVADOR,2927408
138,URBANO,292740805,SALVADOR, ,16.3039915,16.30401582,25.2698479,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060138,29274080506,51446,2577.4648745525, ,163039.915460585,SALVADOR,2927408
139,URBANO,292740805,SALVADOR, ,22.58026618,22.58029986,29.93760066,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060139,29274080506,51447,2948.3203854458, ,225802.67135493,SALVADOR,2927408
140,URBANO,292740805,SALVADOR, ,17.08580848,17.08583396,66.54635662,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060140,29274080506,51448,1731.05206338741, ,170858.07985509,SALVADOR,2927408
141,URBANO,292740805,SALVADOR, ,30.20457096,30.20461589,13.57408422,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060141,29274080506,51449,2413.58235577009, ,302045.70460575,SALVADOR,2927408
142,URBANO,292740805,SALVADOR, ,7.25020752,7.25021832,66.34282976,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060142,29274080506,51450,1743.96830051874, ,72502.07123028,SALVADOR,2927408
143,URBANO,292740805,SALVADOR, ,0.76375613,0.76375726,603.59491373,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060143,29274080506,51451,414.049562074755, ,7637.563061885,SALVADOR,2927408
144,URBANO,292740805,SALVADOR, ,0.93237622,0.93237761,784.01711151,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060144,29274080506,51452,428.456344173286, ,9323.762479595,SALVADOR,2927408
145,URBANO,292740805,SALVADOR, ,2.061039,2.06104207,269.28125703,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060145,29274080506,51453,889.114524818067, ,20610.386880955,SALVADOR,2927408
146,URBANO,292740805,SALVADOR, ,5.89828803,5.89829681,136.6496169,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060146,29274080506,51454,1599.86598007006, ,58982.8846296,SALVADOR,2927408
147,URBANO,292740805,SALVADOR, ,0.99755955,0.99756103,383.93640789,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060147,29274080506,51455,397.156513017491, ,9975.596018485,SALVADOR,2927408
148,URBANO,292740805,SALVADOR, ,1.30269025,1.30269219,371.53826681,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060148,29274080506,51456,655.246788167764, ,13026.9022769,SALVADOR,2927408
149,URBANO,292740805,SALVADOR, ,4.70482945,4.70483645,118.38881232,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060149,29274080506,51457,850.936927114417, ,47048.29392597,SALVADOR,2927408
150,URBANO,292740805,SALVADOR, ,4.30402975,4.30403616,138.93935331,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060150,29274080506,51458,955.976246346147, ,43040.296938575,SALVADOR,2927408
151,URBANO,292740805,SALVADOR, ,1.44020115,1.4402033,246.49297796,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060151,29274080506,51459,544.290955094097, ,14402.01037259,SALVADOR,2927408
152,URBANO,292740805,SALVADOR, ,0.92458312,0.9245845,377.46685158,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060152,29274080506,51460,465.233504857086, ,9245.831208295,SALVADOR,2927408
153,URBANO,292740805,SALVADOR, ,2.11207607,2.11207922,127.36264692,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060153,29274080506,51461,703.299721188986, ,21120.76076905,SALVADOR,2927408
154,URBANO,292740805,SALVADOR, ,1.55440119,1.55440351,257.97677208,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060154,29274080506,51462,515.766101142473, ,15544.011038655,SALVADOR,2927408
155,URBANO,292740805,SALVADOR, ,67.60808261,0,0,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060155,29274080506,51463,3765.70329324424, ,676080.83460651,SALVADOR,2927408
156,URBANO,292740805,SALVADOR, ,1.49815677,1.498159,556.68323464,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060156,29274080506,51464,472.593764002165, ,14981.566203815,SALVADOR,2927408
157,URBANO,292740805,SALVADOR, ,0.96201997,0.9620214,357.5804016,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060157,29274080506,51465,437.907085751715, ,9620.194649045,SALVADOR,2927408
158,URBANO,292740805,SALVADOR, ,1.69639065,1.69639318,440.34602834,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060158,29274080506,51466,646.275942526772, ,16963.905390265,SALVADOR,2927408
159,URBANO,292740805,SALVADOR, ,1.76000431,1.76000694,407.95293745,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060159,29274080506,51467,613.771054042743, ,17600.043901365,SALVADOR,2927408
160,URBANO,292740805,SALVADOR, ,33.01892858,33.01897779,63.50893153,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060160,29274080506,51468,8053.49033974728, ,330189.30021713,SALVADOR,2927408
161,URBANO,292740805,SALVADOR, ,3.4483367,3.44834184,163.84686526,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060161,29274080506,51469,853.460114041686, ,34483.36491517,SALVADOR,2927408
162,URBANO,292740805,SALVADOR, ,2.01429144,2.01429445,276.02717226,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060162,29274080506,51470,563.951622844412, ,20142.923051715,SALVADOR,2927408
163,URBANO,292740805,SALVADOR, ,1.99539934,1.99540232,306.70506641,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060163,29274080506,51471,579.235780679215, ,19953.993807565,SALVADOR,2927408
164,URBANO,292740805,SALVADOR, ,1.78820314,1.78820581,366.84815476,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060164,29274080506,51472,562.017574588345, ,17882.0326672,SALVADOR,2927408
165,URBANO,292740805,SALVADOR, ,3.0059397,3.00594418,208.25403317,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060165,29274080506,51473,691.645195291559, ,30059.38509868,SALVADOR,2927408
166,URBANO,292740805,SALVADOR, ,2.67189592,2.6718999,220.81665557,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060166,29274080506,51474,915.700083046551, ,26718.95935544,SALVADOR,2927408
167,URBANO,292740805,SALVADOR, ,7.91014748,7.91015927,111.24934028,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060167,29274080506,51475,1421.40321740367, ,79101.48385162,SALVADOR,2927408
168,URBANO,292740805,SALVADOR, ,3.0386377,3.03864223,189.55834737,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060168,29274080506,51476,694.766546976356, ,30386.379439885,SALVADOR,2927408
169,URBANO,292740805,SALVADOR, ,5.09616682,5.09617442,133.23719799,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060169,29274080506,51477,1015.24374918229, ,50961.66906321,SALVADOR,2927408
170,URBANO,292740805,SALVADOR, ,1.65243158,1.65243405,349.78703137,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060170,29274080506,51478,521.7893312087, ,16524.312982975,SALVADOR,2927408
171,URBANO,292740805,SALVADOR, ,1.46275032,1.4627525,289.1808415,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060171,29274080506,51479,557.497085967551, ,14627.506077565,SALVADOR,2927408
172,URBANO,292740805,SALVADOR, ,2.35275466,2.35275817,509.61463656,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060172,29274080506,51480,944.801019438238, ,23527.559478795,SALVADOR,2927408
173,URBANO,292740805,SALVADOR, ,1.58923004,1.58923241,410.26095076,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060173,29274080506,51481,668.555469358269, ,15892.3016191,SALVADOR,2927408
174,URBANO,292740805,SALVADOR, ,2.9876298,2.98763425,460.56507697,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060174,29274080506,51482,1010.22474473842, ,29876.288101095,SALVADOR,2927408
175,URBANO,292740805,SALVADOR, ,3.42253269,3.42253779,291.01212629,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060175,29274080506,51483,840.216109488656, ,34225.32391108,SALVADOR,2927408
176,URBANO,292740805,SALVADOR, ,3.50626988,3.50627511,285.48815145,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060176,29274080506,51484,878.97642002299, ,35062.68598135,SALVADOR,2927408
177,URBANO,292740805,SALVADOR, ,5.6381635,5.63817191,178.07190271,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060177,29274080506,51485,1281.7626447429, ,56381.632001395,SALVADOR,2927408
178,URBANO,292740805,SALVADOR, ,40.4452434,40.44530379,26.01043635,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060178,29274080506,51486,2932.99855520045, ,404452.42432441,SALVADOR,2927408
179,URBANO,292740805,SALVADOR, ,2.4090057,2.4090093,228.7247297,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060179,29274080506,51487,734.549913312315, ,24090.058813305,SALVADOR,2927408
180,URBANO,292740805,SALVADOR, ,1.13155313,1.13155482,417.1251728,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060180,29274080506,51488,554.379297195839, ,11315.524318875,SALVADOR,2927408
181,URBANO,292740805,SALVADOR, ,1.84901581,1.84901857,452.67257609,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060181,29274080506,51489,915.099723094931, ,18490.16465802,SALVADOR,2927408
182,URBANO,292740805,SALVADOR, ,1.7087652,1.70876774,757.27084892,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060182,29274080506,51490,548.251228815883, ,17087.65026024,SALVADOR,2927408
183,URBANO,292740805,SALVADOR, ,3.00321158,3.00321606,358.61555667,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060183,29274080506,51491,1148.04695299269, ,30032.11954518,SALVADOR,2927408
184,URBANO,292740805,SALVADOR, ,2.85959151,2.85959577,386.41825182,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060184,29274080506,51492,857.551373457971, ,28595.908419205,SALVADOR,2927408
185,URBANO,292740805,SALVADOR, ,4.10680005,4.10680618,253.23815029,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060185,29274080506,51493,873.211112711558, ,41067.99658746,SALVADOR,2927408
186,URBANO,292740805,SALVADOR, ,5.33182965,5.3318376,154.16823636,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060186,29274080506,51494,971.314618179297, ,53318.30671085,SALVADOR,2927408
187,URBANO,292740805,SALVADOR, ,4.52372727,4.52373403,255.76216305,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060187,29274080506,51495,1006.29190236947, ,45237.27406662,SALVADOR,2927408
188,URBANO,292740805,SALVADOR, ,3.49511503,3.49512025,200.56534551,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060188,29274080506,51496,949.377413940071, ,34951.15331982,SALVADOR,2927408
189,URBANO,292740805,SALVADOR, ,15.93982788,15.9398517,25.65895892,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060189,29274080506,51497,1993.74263001443, ,159398.27935111,SALVADOR,2927408
190,URBANO,292740805,SALVADOR, ,1.01119197,1.01119348,281.84517273,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060190,29274080506,51498,532.694250655818, ,10111.9169511,SALVADOR,2927408
191,URBANO,292740805,SALVADOR, ,1.31472444,1.3147264,725.62625702,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060191,29274080506,51499,458.817555667586, ,13147.24422525,SALVADOR,2927408
192,URBANO,292740805,SALVADOR, ,1.21102329,1.21102509,317.08674251,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060192,29274080506,51500,511.004340643097, ,12110.2361883,SALVADOR,2927408
193,URBANO,292740805,SALVADOR, ,0.31669158,0.31669205,1237.79552151,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060193,29274080506,51501,237.63975902608, ,3166.912932295,SALVADOR,2927408
194,URBANO,292740805,SALVADOR, ,1.66561676,1.66561923,431.6712887,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060194,29274080506,51502,609.790304404013, ,16656.176014045,SALVADOR,2927408
195,URBANO,292740805,SALVADOR, ,0.96338584,0.96338727,326.97131224,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060195,29274080506,51503,458.624470336645, ,9633.857552725,SALVADOR,2927408
196,URBANO,292740805,SALVADOR, ,0.40740213,0.40740274,535.09704269,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060196,29274080506,51504,256.052446690801, ,4074.01944293,SALVADOR,2927408
197,URBANO,292740805,SALVADOR, ,2.89712129,2.89712561,218.14725493,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060197,29274080506,51505,783.326545372763, ,28971.21194702,SALVADOR,2927408
198,URBANO,292740805,SALVADOR, ,2.69182022,2.69182423,208.4088528,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060198,29274080506,51506,1025.49700608245, ,26918.20594977,SALVADOR,2927408
199,URBANO,292740805,SALVADOR, ,3.39653397,3.39653904,71.24899713,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060199,29274080506,51507,791.83121379483, ,33965.342935085,SALVADOR,2927408
200,URBANO,292740805,SALVADOR, ,18.15270657,18.15273366,30.13320254,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060200,29274080506,51508,4309.20075133164, ,181527.077487265,SALVADOR,2927408
201,URBANO,292740805,SALVADOR, ,1.09103498,1.09103659,109.98714495,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060201,29274080506,51509,593.96285534374, ,10910.343074615,SALVADOR,2927408
202,URBANO,292740805,SALVADOR, ,2.04938499,2.04938803,170.29473909,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060202,29274080506,51510,595.645963372114, ,20493.848212195,SALVADOR,2927408
203,URBANO,292740805,SALVADOR, ,3.63139777,3.63140315,365.42348647,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060203,29274080506,51511,1329.10469685014, ,36313.970420955,SALVADOR,2927408
204,URBANO,292740805,SALVADOR, ,2.31593911,2.31594254,405.88226255,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060204,29274080506,51512,706.773355788578, ,23159.38766143,SALVADOR,2927408
205,URBANO,292740805,SALVADOR, ,3.94347346,3.9434793,127.80591996,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060205,29274080506,51513,1271.52797484318, ,39434.73490354,SALVADOR,2927408
206,URBANO,292740805,SALVADOR, ,2.97990449,2.97990893,208.73121113,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060206,29274080506,51514,1644.11073069041, ,29799.04649707,SALVADOR,2927408
207,URBANO,292740805,SALVADOR, ,1.43032123,1.43032335,417.38813893,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060207,29274080506,51515,669.376716467012, ,14303.21183737,SALVADOR,2927408
208,URBANO,292740805,SALVADOR, ,7.5744639,7.57447517,45.41568784,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060208,29274080506,51516,1365.68853177864, ,75744.634938175,SALVADOR,2927408
209,URBANO,292740805,SALVADOR, ,4.98993926,4.98994669,247.09682837,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060209,29274080506,51517,1005.98602205132, ,49899.392929985,SALVADOR,2927408
210,URBANO,292740805,SALVADOR, ,7.27712607,7.2771369,144.69976516,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060210,29274080506,51518,1695.81456431148, ,72771.261756585,SALVADOR,2927408
211,URBANO,292740805,SALVADOR, ,13.21173384,13.21175348,50.1068992,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060211,29274080506,51519,1957.98411285203, ,132117.32255753,SALVADOR,2927408
212,URBANO,292740805,SALVADOR, ,5.87632313,5.87633188,134.43760775,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060212,29274080506,51520,1030.54716217989, ,58763.238705355,SALVADOR,2927408
213,URBANO,292740805,SALVADOR, ,26.64700145,26.64704109,32.01105883,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060213,29274080506,51521,2595.85468457798, ,266470.03224823,SALVADOR,2927408
214,URBANO,292740805,SALVADOR, ,1.04172501,1.04172656,646.0428538,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060214,29274080506,51522,396.516365122746, ,10417.24523583,SALVADOR,2927408
215,URBANO,292740805,SALVADOR, ,3.63455763,3.63456305,221.48467076,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060215,29274080506,51523,1176.57756370314, ,36345.578760295,SALVADOR,2927408
216,URBANO,292740805,SALVADOR, ,1.63162812,1.63163056,372.02049076,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060216,29274080506,51524,626.55484970485, ,16316.28410956,SALVADOR,2927408
217,URBANO,292740805,SALVADOR, ,1.07191875,1.07192034,620.38191851,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060217,29274080506,51525,456.794776076009, ,10719.187028395,SALVADOR,2927408
218,URBANO,292740805,SALVADOR, ,1.11816846,1.11817013,531.22506616,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060218,29274080506,51526,618.984150182715, ,11181.683732345,SALVADOR,2927408
219,URBANO,292740805,SALVADOR, ,1.69713038,1.6971329,501.43391781,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060219,29274080506,51527,567.676534131696, ,16971.29764245,SALVADOR,2927408
220,URBANO,292740805,SALVADOR, ,2.43073026,2.43073387,294.56124698,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060220,29274080506,51528,1646.88504683047, ,24307.30255486,SALVADOR,2927408
221,URBANO,292740805,SALVADOR, ,1.25285323,1.25285509,894.75631252,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060221,29274080506,51529,679.577976049051, ,12528.52805039,SALVADOR,2927408
222,URBANO,292740805,SALVADOR, ,1.054812,1.05481357,541.32788747,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060222,29274080506,51530,590.487020246194, ,10548.120562845,SALVADOR,2927408
223,URBANO,292740805,SALVADOR, ,1.52965458,1.52965685,497.49720139,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060223,29274080506,51531,607.820153202287, ,15296.54030038,SALVADOR,2927408
224,URBANO,292740805,SALVADOR, ,1.07668736,1.07668896,715.15547179,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060224,29274080506,51532,793.306744116159, ,10766.885723255,SALVADOR,2927408
225,URBANO,292740805,SALVADOR, ,1.43335156,1.43335368,805.10484844,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060225,29274080506,51533,702.453909949822, ,14333.521318955,SALVADOR,2927408
226,URBANO,292740805,SALVADOR, ,2.3105033,2.31050672,496.42789943,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060226,29274080506,51534,1097.84893287254, ,23105.02839744,SALVADOR,2927408
227,URBANO,292740805,SALVADOR, ,2.54648929,2.54649308,306.30360095,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060227,29274080506,51535,732.737497793595, ,25464.894130945,SALVADOR,2927408
228,URBANO,292740805,SALVADOR, ,1.70260135,1.70260389,349.46472526,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060228,29274080506,51536,599.926564252809, ,17026.01858195,SALVADOR,2927408
229,URBANO,292740805,SALVADOR, ,1.80405311,1.8040558,319.28059013,AMARALINA,METROPOLITANA DE SALVADOR,SALVADOR,292740805060229,29274080506,51537,537.727805232666, ,18040.53320059,SALVADOR,2927408
